dataset,seed,backbone,variant,n_tasks,AA,BWT,remembering_rate,CFI,clean_acc,clean_mcc,clean_f1,clean_bal_acc,sel_acc,sel_mcc,fgsm_acc,fgsm_mcc,fgsm_asr,pgd_acc,pgd_mcc,pgd_asr,square_acc,square_mcc,transfer_acc,transfer_mcc,epochs,epsilon,beta,ewc_lambda,status
CICIoT,13,rdt,ewckd,8,0.4361,-0.3979,0.5501,0.4439,0.11833333333333333,0.047999986704253844,0.030661426476956112,0.15274983536633258,0.0398752506126086,0.0189048820546622,0.099,0.025676451026528026,19.43661971830986,0.09866666666666667,0.024996163598965476,19.718309859154928,0.09833333333333333,0.02608657515073648,0.10166666666666667,0.03316493494284785,20,0.1,6.0,1000.0,ok
CICIoMT,21,rdt,ewckd,5,0.3754,-0.5778,0.4199,0.5518,0.3416666666666667,0.27077658460050485,0.18493634125292988,0.3416666666666666,0.12348690153568202,0.10160367940525847,0.3343333333333333,0.2616940052411199,2.1463414634146343,0.33466666666666667,0.2615601458370056,2.048780487804878,0.3343333333333333,0.2623332609324573,0.334,0.2636538621788694,20,0.1,6.0,1000.0,ok
TONIoT,21,rdt,ewckd,9,0.5469,-0.4221,0.5664,0.4069,0.164,0.14737426375787682,0.07092041938239121,0.1862818533408747,0.11889071938495333,0.14264919179087174,0.12366666666666666,0.07896621868084669,26.01626016260163,0.12366666666666666,0.0772713473839613,26.01626016260163,0.12333333333333334,0.07723371540738265,0.12333333333333334,0.08458307749461078,20,0.1,6.0,1000.0,ok
CICIoT,21,rdt,ewckd,8,0.4436,-0.4341,0.4860,0.4613,0.11933333333333333,0.04407591907280846,0.02954666428994634,0.14482929452207904,0.03865003341501448,0.014380238326489608,0.10833333333333334,0.03176964877206913,11.731843575418994,0.10866666666666666,0.03256615091943378,11.731843575418994,0.10966666666666666,0.03185000504522258,0.11,0.030006712976477626,20,0.1,6.0,1000.0,ok
CICIoMT,42,rdt,ewckd,5,0.3768,-0.5752,0.4218,0.5498,0.3406666666666667,0.2659020532393494,0.18363901174270644,0.3406666666666667,0.12601626016260162,0.10121899462258126,0.3333333333333333,0.2590416857318851,2.152641878669276,0.3333333333333333,0.2596589894286842,2.152641878669276,0.334,0.25938984604644144,0.33366666666666667,0.24707042743827776,20,0.1,6.0,1000.0,ok
TONIoT,42,rdt,ewckd,9,0.5476,-0.4236,0.5659,0.4074,0.16533333333333333,0.1361188988519376,0.06290309349321505,0.18803674885733065,0.11788394654951492,0.11801921334736713,0.15666666666666668,0.12188098847779089,6.25,0.15666666666666668,0.12177529854866158,6.25,0.157,0.12246854724131533,0.15666666666666668,0.12307099662197364,20,0.1,6.0,1000.0,ok
CICIoT,42,rdt,ewckd,8,0.4399,-0.3953,0.5394,0.4402,0.11666666666666667,0.06560179139384596,0.035371315948098093,0.15539600378471644,0.03976386723100914,0.02815319115312441,0.09433333333333334,0.04819104745051742,22.285714285714285,0.094,0.04753053371741497,22.57142857142857,0.09466666666666666,0.04651048220259999,0.098,0.054559285665468554,20,0.1,6.0,1000.0,ok
CICIoMT,1,aam_trans,ewckd,5,0.3698,-0.5339,0.1630,0.5359,0.3333333333333333,0.2582732831669087,0.1667206841683372,0.3333333333333333,0.11391147244805781,0.09069560960823791,0.31733333333333336,0.23353643425285686,4.8,0.30566666666666664,0.21533787404913238,8.3,0.31333333333333335,0.22725749884845836,0.32033333333333336,0.23969623130220202,20,0.1,6.0,1000.0,ok
TONIoT,1,aam_trans,ewckd,9,0.5445,-0.3610,0.4415,0.3708,0.162,0.12302062507787528,0.05570990030027618,0.18577290534367694,0.11879919458173165,0.10662547718722043,0.12,0.06231755812093435,27.572016460905353,0.12,0.06231755812093435,27.572016460905353,0.12,0.06235109087631775,0.12,0.06341730833632524,20,0.1,6.0,1000.0,ok
CICIoT,1,aam_trans,ewckd,8,0.4412,-0.4373,0.4838,0.4644,0.11933333333333333,0.03342253840240157,0.027912973154230036,0.13677747828691225,0.03931833370461127,0.009174742420670593,0.102,0.011580203236399933,17.318435754189945,0.10133333333333333,0.010444265538149802,17.877094972067038,0.10133333333333333,0.010388596866579617,0.103,0.016965554300911494,20,0.1,6.0,1000.0,ok
CICIoMT,7,aam_trans,ewckd,5,0.3698,-0.7359,0.2251,0.6142,0.3333333333333333,0.2656600260638005,0.17202565280939824,0.3333333333333333,0.11400180668473352,0.10103950174559002,0.3333333333333333,0.265484708910725,0.0,0.3333333333333333,0.265484708910725,0.0,0.3333333333333333,0.2656600260638005,0.3333333333333333,0.26557207434740476,20,0.1,6.0,1000.0,ok
TONIoT,7,aam_trans,ewckd,9,0.5468,-0.4215,0.5669,0.4066,0.16066666666666668,0.1143942897395614,0.050027441889158385,0.18561602870813396,0.11834157056562328,0.08904433485972367,0.117,0.05136104307141476,28.21576763485477,0.11833333333333333,0.05346218361014949,27.385892116182575,0.11833333333333333,0.05341858377241181,0.11766666666666667,0.05273955815860729,20,0.1,6.0,1000.0,ok
CICIoT,7,aam_trans,ewckd,8,0.4354,-0.4565,0.4629,0.4785,0.11566666666666667,0.0656645162343554,0.03749506575048917,0.13690824435668666,0.0395411004678102,0.03300235389237811,0.102,0.0505469411884736,15.561959654178676,0.102,0.05021502364875201,15.85014409221902,0.102,0.05406775007494776,0.10433333333333333,0.06076737749890216,20,0.1,6.0,1000.0,ok
CICIoMT,13,aam_trans,ewckd,5,0.3692,-0.7369,0.2244,0.6149,0.3333333333333333,0.28598873312381734,0.1860132022870323,0.3333333333333333,0.11418247515808491,0.10502087466800401,0.31866666666666665,0.2675375821171151,4.3999999999999995,0.31966666666666665,0.2699629488044834,4.1000000000000005,0.30933333333333335,0.24862782449412948,0.323,0.2755032803488882,20,0.1,6.0,1000.0,ok
TONIoT,13,aam_trans,ewckd,9,0.5439,-0.3629,0.4404,0.3723,0.161,0.11437992974848377,0.04997880814633224,0.18592046435014511,0.11843309536884496,0.0877905980663159,0.114,0.048848144564177055,30.434782608695656,0.114,0.04970813261710189,30.434782608695656,0.114,0.04816505051765779,0.114,0.04704563504526613,20,0.1,6.0,1000.0,ok
CICIoT,13,aam_trans,ewckd,8,0.4337,-0.4672,0.4690,0.4853,0.117,0.07053359502780261,0.039097205385612975,0.14969278451416454,0.039429717086210736,0.03098426134214233,0.10066666666666667,0.05381959511081566,16.524216524216524,0.1,0.05285227269579034,17.094017094017094,0.10033333333333333,0.05270288635741039,0.10066666666666667,0.05925508412885197,20,0.1,6.0,1000.0,ok
CICIoMT,21,aam_trans,ewckd,5,0.3698,-0.5818,0.4329,0.5572,0.3333333333333333,0.2604781474434598,0.16831633506665494,0.3333333333333333,0.11400180668473352,0.09168931582902576,0.23333333333333334,0.11182160048664853,30.0,0.233,0.110644835970627,30.099999999999998,0.23633333333333334,0.11633874493753922,0.205,0.06521750783045746,20,0.1,6.0,1000.0,ok
TONIoT,21,aam_trans,ewckd,9,0.5478,-0.4283,0.5637,0.4100,0.16466666666666666,0.11589697853909672,0.05067966859434433,0.18723879113991776,0.11898224418817499,0.0831636434812125,0.11466666666666667,0.044359300700313756,31.57894736842105,0.11466666666666667,0.04446265321117415,31.57894736842105,0.11466666666666667,0.04446265321117415,0.11433333333333333,0.044296326739255036,20,0.1,6.0,1000.0,ok
CICIoT,21,aam_trans,ewckd,8,0.4316,-0.4503,0.4697,0.4772,0.11966666666666667,0.08125192953545422,0.04243282990472985,0.16113557960113342,0.03876141679661395,0.03347633374590287,0.09966666666666667,0.0593227854946438,18.662952646239557,0.09966666666666667,0.057158644780100125,18.662952646239557,0.10033333333333333,0.06189850404267025,0.102,0.07096744237505556,20,0.1,6.0,1000.0,ok
CICIoMT,42,aam_trans,ewckd,5,0.3697,-0.7328,0.2255,0.6133,0.3333333333333333,0.30569073172428707,0.1986970836136204,0.3333333333333333,0.11409214092140921,0.12218369602389022,0.323,0.2886364268071177,3.1,0.323,0.28833989285919337,3.1,0.32266666666666666,0.2775964778626592,0.3273333333333333,0.2980295303418682,20,0.1,6.0,1000.0,ok
TONIoT,42,aam_trans,ewckd,9,0.5450,-0.4259,0.5627,0.4099,0.17,0.13631744452345587,0.058998714893258655,0.1955302138587829,0.11815852095917993,0.10640245516151745,0.121,0.0649582190833774,29.215686274509807,0.12066666666666667,0.06431182517716941,29.411764705882355,0.12066666666666667,0.06483407941939591,0.12066666666666667,0.06548449722024782,20,0.1,6.0,1000.0,ok
CICIoT,42,aam_trans,ewckd,8,0.4341,-0.4945,0.4502,0.4992,0.11666666666666667,0.10051724625078334,0.0507315106622602,0.16247070246068407,0.03842726665181555,0.05276573845395632,0.09166666666666666,0.08799456498832013,26.0,0.091,0.08635297087944217,26.285714285714285,0.09133333333333334,0.09110696536284736,0.09133333333333334,0.09603139150694394,20,0.1,6.0,1000.0,ok
CICIoMT,1,aam_trans_no_gates,ewckd,5,0.3696,-0.7340,0.2253,0.6137,0.333,0.25822297314808484,0.1669006754471539,0.333,0.11391147244805781,0.09212367042072091,0.333,0.2584168073275976,0.0,0.333,0.25840381372158566,0.0,0.333,0.25829214955977214,0.333,0.25840381372158566,20,0.1,6.0,1000.0,ok
TONIoT,1,aam_trans_no_gates,ewckd,9,0.5398,-0.3691,0.4356,0.3780,0.163,0.14100905500932615,0.06592996973203952,0.1873631563462938,0.11834157056562328,0.13226650911162233,0.12133333333333333,0.07242930353127408,26.380368098159508,0.12166666666666667,0.07251533627500627,26.1758691206544,0.12133333333333333,0.07641906187841185,0.121,0.07934112755971419,20,0.1,6.0,1000.0,ok
CICIoT,1,aam_trans_no_gates,ewckd,8,0.4374,-0.4391,0.4919,0.4676,0.119,0.08742275803709175,0.04718342851892509,0.14357592093441152,0.03876141679661395,0.0415576025265771,0.098,0.07314366349678404,19.607843137254903,0.09833333333333333,0.07402302814240447,19.607843137254903,0.09766666666666667,0.07295521376684685,0.09966666666666667,0.0791590934362072,20,0.1,6.0,1000.0,ok
CICIoMT,7,aam_trans_no_gates,ewckd,5,0.3698,-0.7319,0.2258,0.6129,0.3333333333333333,0.2637452174029785,0.17066168607602022,0.3333333333333333,0.11400180668473352,0.09854511883216717,0.3333333333333333,0.263782713460395,0.0,0.3333333333333333,0.2637452174029785,0.0,0.3333333333333333,0.26355980743627627,0.3333333333333333,0.2633418484346014,20,0.1,6.0,1000.0,ok
TONIoT,7,aam_trans_no_gates,ewckd,9,0.5452,-0.4228,0.5653,0.4081,0.159,0.12570636633857343,0.05848013280459501,0.1833732057416268,0.1176093721398499,0.11787711728182718,0.10966666666666666,0.051894848436681594,32.075471698113205,0.10966666666666666,0.052946450080742,32.075471698113205,0.10966666666666666,0.051785165812743034,0.10966666666666666,0.05138774456260466,20,0.1,6.0,1000.0,ok
CICIoT,7,aam_trans_no_gates,ewckd,8,0.4428,-0.4310,0.4906,0.4599,0.11633333333333333,0.0694264663156244,0.038952188602747954,0.13578080054604846,0.03976386723100914,0.03468359262170837,0.099,0.05977082116528558,18.911174785100286,0.099,0.05868297139841222,18.911174785100286,0.1,0.06021784889686676,0.10133333333333333,0.06604653953599615,20,0.1,6.0,1000.0,ok
CICIoMT,13,aam_trans_no_gates,ewckd,5,0.3694,-0.5818,0.4128,0.5575,0.3333333333333333,0.25939695766588927,0.16753516898267284,0.3333333333333333,0.11418247515808491,0.09097821048419186,0.3333333333333333,0.2595705079475247,0.0,0.3333333333333333,0.26001546305934947,0.0,0.3333333333333333,0.25851366379144625,0.3333333333333333,0.26020711152964393,20,0.1,6.0,1000.0,ok
TONIoT,13,aam_trans_no_gates,ewckd,9,0.5407,-0.3575,6.2442,0.3702,0.16266666666666665,0.11410529101247484,0.04863981626873535,0.18846340889481528,0.11843309536884496,0.07987766136014891,0.12466666666666666,0.06017792355938065,23.565573770491806,0.125,0.06098557396417506,23.36065573770492,0.125,0.05991864236334888,0.12466666666666666,0.05887948039354298,20,0.1,6.0,1000.0,ok
CICIoT,13,aam_trans_no_gates,ewckd,8,0.4405,-0.4232,0.5003,0.4567,0.11733333333333333,0.05673169147919753,0.03425627399913985,0.13580314042496633,0.0395411004678102,0.025458213080037293,0.094,0.029487763138009253,23.011363636363637,0.09366666666666666,0.028310351841313253,23.579545454545457,0.093,0.027844004266005213,0.09966666666666667,0.043683495431222255,20,0.1,6.0,1000.0,ok
CICIoMT,21,aam_trans_no_gates,ewckd,5,0.3696,-0.5754,0.4556,0.5547,0.333,0.2580497574196347,0.16677350427350426,0.333,0.11400180668473352,0.09226775147352033,0.3333333333333333,0.2584342294803339,0.0,0.3333333333333333,0.2584724984661988,0.0,0.3333333333333333,0.2584646130892182,0.3333333333333333,0.25828178280333003,20,0.1,6.0,1000.0,ok
TONIoT,21,aam_trans_no_gates,ewckd,9,0.5448,-0.4279,0.5622,0.4111,0.16433333333333333,0.13795956531201256,0.06477272322710306,0.18676032224039624,0.11879919458173165,0.126398226111644,0.12166666666666667,0.07298777104433568,26.369168356997974,0.122,0.0733544994546911,26.16632860040568,0.122,0.07390698296131015,0.12166666666666667,0.07374639741613741,20,0.1,6.0,1000.0,ok
CICIoT,21,aam_trans_no_gates,ewckd,8,0.4409,-0.4379,0.4790,0.4650,0.12166666666666667,0.08480984233651358,0.04331183543526108,0.1648330403156133,0.03909556694141234,0.03832180137557274,0.10166666666666667,0.06875513796773171,18.904109589041095,0.10133333333333333,0.06740609396083022,19.17808219178082,0.101,0.0674209888790812,0.104,0.07268541661605353,20,0.1,6.0,1000.0,ok
CICIoMT,42,aam_trans_no_gates,ewckd,5,0.3697,-0.7349,0.2251,0.6140,0.3333333333333333,0.2613991855596172,0.16897983158118146,0.3333333333333333,0.11400180668473352,0.09609920757309431,0.3323333333333333,0.2594814442582108,0.3,0.333,0.26073894196607,0.1,0.332,0.2586319127281511,0.3313333333333333,0.25763784850427573,20,0.1,6.0,1000.0,ok
TONIoT,42,aam_trans_no_gates,ewckd,9,0.5462,-0.4239,0.5648,0.4083,0.16666666666666666,0.12583283087486682,0.05541924777697038,0.19010960453704695,0.11751784733662822,0.09742401017389019,0.122,0.058974917809862935,27.200000000000003,0.12233333333333334,0.060708560698026076,27.0,0.12133333333333333,0.05859579138275644,0.12133333333333333,0.059565388374628936,20,0.1,6.0,1000.0,ok
CICIoT,42,aam_trans_no_gates,ewckd,8,0.4206,-0.4952,0.4462,0.5074,0.114,0.10117509674022124,0.05118446829253315,0.16869198468797736,0.03787034974381822,0.051505374763204666,0.089,0.08432907161381392,24.561403508771928,0.08866666666666667,0.08336522719293692,24.853801169590643,0.089,0.08423497372033638,0.091,0.08902619543172935,20,0.1,6.0,1000.0,ok
CICIoMT,1,dnn,noCL,5,0.2698,-0.4663,0.4253,0.5803,0.16666666666666666,0.0,0.04761904761904762,0.16666666666666666,0.05700090334236676,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,20,0.1,6.0,1000.0,ok
TONIoT,1,dnn,noCL,9,0.5450,0.0000,1.0000,0.0000,0.103,0.0,0.019236627379873077,0.1,0.10982976386600769,0.0,0.103,0.0,0.0,0.103,0.0,0.0,0.103,0.0,0.103,0.0,20,0.1,6.0,1000.0,ok
CICIoT,1,dnn,noCL,8,0.4478,-0.1187,0.8703,0.1882,0.11666666666666667,0.0,0.024378109452736316,0.1111111111111111,0.03931833370461127,0.0,0.11666666666666667,0.0,0.0,0.11666666666666667,0.0,0.0,0.11666666666666667,0.0,0.11666666666666667,0.0,20,0.1,6.0,1000.0,ok
